"0","2065372230","Sun Jun 07 08:27:36 PDT 2009","NO_QUERY","trammiele","@phamtamm tsk tsk! I miss you guys "
"4","2191809133","Tue Jun 16 06:00:34 PDT 2009","NO_QUERY","Pir8t","@bohemeanne Yeah, made me laugh out loud...don't know if I need meat flavored incense sticks!  "
"0","2245441272","Fri Jun 19 16:08:12 PDT 2009","NO_QUERY","ladyliike","#inaperfectworld showtime would be a free channel "
"0","2250206648","Fri Jun 19 23:57:28 PDT 2009","NO_QUERY","Nu10RllyMatters","is thinkin about changing her username... but til then ima study til i fall asleep :/... how lame for a friday night "
"4","2000803132","Mon Jun 01 23:00:23 PDT 2009","NO_QUERY","gavinbong","@heyammy I don't take myself too seriously. Neither should you. "
"0","1677606508","Sat May 02 03:00:09 PDT 2009","NO_QUERY","tweetpet","@bjwheeler_2  Clean Me!"
"4","1962095857","Fri May 29 10:30:59 PDT 2009","NO_QUERY","SneakerBeezy","@lyzzy363 ahaha we went to the beach and slept there overnight with my family&amp;relatives.haha and thankss for that. ima keep that in mind. "
"0","1982047555","Sun May 31 10:25:16 PDT 2009","NO_QUERY","LEsterhuyse","not looking forward to this week!!!tooooo much to do "
"4","2062885241","Sun Jun 07 00:37:36 PDT 2009","NO_QUERY","draeme_saekyrFK","@Jinxie_G  there's a time when I had up to 14 char/email addresses... I burned out on the rpg that required that. *sigh*"
"4","1753311171","Sun May 10 01:01:49 PDT 2009","NO_QUERY","KeshLondon","@marafromci its bout smoking weed "
"4","1835271019","Mon May 18 05:35:20 PDT 2009","NO_QUERY","reidsan","@gillylou89 hooray! I'm out of credit to txt back but that's great news "
"0","2257563411","Sat Jun 20 14:32:09 PDT 2009","NO_QUERY","klenchenx3","I know, I already blown more chances, than anyone should ever get. All i'm asking you is: Don't write me off, just yet. "
"0","1964289254","Fri May 29 14:00:22 PDT 2009","NO_QUERY","mattaiken","@MrsSeear me too! Yay he got in. And the other kid who cries a lot "
"4","2052942391","Sat Jun 06 02:38:25 PDT 2009","NO_QUERY","Al_ice","@frisbeelee already know the answer to that one...  don't we? ;-)"
"0","2002914497","Tue Jun 02 05:28:02 PDT 2009","NO_QUERY","merrymorgantown","@victoriaaa_ i bet you've been to new york "
"4","2051407751","Fri Jun 05 21:56:54 PDT 2009","NO_QUERY","BadassValdez","His song is my song...  phone boning..."
"4","1963662909","Fri May 29 13:03:46 PDT 2009","NO_QUERY","Rachhhhx","@mitchelmusso wow, a BIG SURPRISE  Hehehehe sounds exicting"
"4","2177864072","Mon Jun 15 06:49:41 PDT 2009","NO_QUERY","PaulinaisHere","i am happy, i found my cousin "
"4","1565399089","Mon Apr 20 06:39:48 PDT 2009","NO_QUERY","AprilFoolkt","@zwalkk could you make yourself look like any more of a stoner punk?! sheesh.. let me remind u: 4/20- not a real holiday "
"4","2065940597","Sun Jun 07 09:35:11 PDT 2009","NO_QUERY","jessi418","taking advantage of free Redbox codes. Excited for museum Monday with the roomies! Yay for USF students getting in free! "
"4","2069919813","Sun Jun 07 16:46:19 PDT 2009","NO_QUERY","preciousmc","@VeniVendetta can u please step into my office  we need to plot on these plans for these rooms. Thank you... http://myloc.me/2Y4A"
"0","1956833348","Thu May 28 22:48:25 PDT 2009","NO_QUERY","BaBy_BOi","I'm sleepy so its off to bed....alone "
"0","1692887518","Sun May 03 21:01:26 PDT 2009","NO_QUERY","AliciaMG76","@ashleybalding yes pm xh xwc wmo driz  she told me fri he had 3 weeks to live "
"0","1990513515","Mon Jun 01 05:04:06 PDT 2009","NO_QUERY","nettlecake","@WildlifeGardena Ew! That's horrid! "
"4","1980342341","Sun May 31 06:27:43 PDT 2009","NO_QUERY","caturs","@nakimiso next time daw ulit. overnight swimming. "
"0","1966510627","Fri May 29 17:54:06 PDT 2009","NO_QUERY","Pandabeara","@CNewborn ah! Now you come clean! You'd like @mk2fac3 &amp; @a_washerdryer then, they hate pickles to and have been sharing the pickle hate "
"0","2267303280","Sun Jun 21 09:57:37 PDT 2009","NO_QUERY","agreatfullday","@joannagoddard wow, that REALLY makes me want to pack my bags....virtual bags will have to do.  "
"0","2234720009","Thu Jun 18 23:36:37 PDT 2009","NO_QUERY","Courtney_0_o","is missing my best friend too much! Can't it be August already!!! "
"0","2008124635","Tue Jun 02 13:39:28 PDT 2009","NO_QUERY","Elen_BSB","@backstreetboys hey hey, Bee I love you more than anything in life. My white. I want pictures of James.     Love you. ♥"
"0","2064779713","Sun Jun 07 07:09:02 PDT 2009","NO_QUERY","SincerelyDla","@MissKeriBaby  I Took Off For Ur Show Today Like A Month Ago....But I Forgot About It Soo Im Off To Work "
"4","2180375376","Mon Jun 15 10:23:07 PDT 2009","NO_QUERY","Paige3428","@DavidArchie where are you headed to? "
"4","2185735707","Mon Jun 15 17:49:42 PDT 2009","NO_QUERY","RickCogley","Bitter much? Microsoft stops paying for employee iPhone data plans.  http://adjix.com/ex76 http://ff.im/-41nwG"
"0","2014253288","Wed Jun 03 00:55:54 PDT 2009","NO_QUERY","ksekher","Again forgot a frnds' bday  hate doing this! Have everything in my calender but i kinda miss it at the last moment!!!"
"0","1979184792","Sun May 31 01:58:51 PDT 2009","NO_QUERY","lilmiszGC","I'm throwing cheese at my dog to catch in mid air what happens when yu little black book is dusty "
"4","2179802678","Mon Jun 15 09:36:14 PDT 2009","NO_QUERY","jcwilder","@mcvane  I think I read that book! Reread 90's Justine Davis  title and the clothing was so Miami vice - loved the book but I did giggle "
"4","1964352983","Fri May 29 14:06:07 PDT 2009","NO_QUERY","pat","@evan yeah, was all fine - good to catch up and check out the Twitter office "
"4","2012154777","Tue Jun 02 20:09:38 PDT 2009","NO_QUERY","mechanyx","@Grand_Macabre There are a great many things that I have done that many people do not know about  There will be a PR explosion soon."
"4","1556402289","Sat Apr 18 22:42:01 PDT 2009","NO_QUERY","trance4life86","#asot400 who is on the decks at the moment? tuning in from brisbane, australia "
"0","1969097379","Fri May 29 23:01:27 PDT 2009","NO_QUERY","JonBibbs","@chechILLA Unfortunately he doesn't "
"0","1883140124","Fri May 22 08:04:20 PDT 2009","NO_QUERY","TomPick","@plmogan Thanks for trying to answer my question about trouble sending Twitter DMs from IE, but the link you provided didn't work. "
"0","2010628042","Tue Jun 02 17:42:04 PDT 2009","NO_QUERY","kinaton","@WWETweeters I used to be known as the psychokillerclown (PKC).. but life goes on "
"0","2242417308","Fri Jun 19 12:09:54 PDT 2009","NO_QUERY","EmeraldCityGal","After all that.... The flights are full.  I am really not ok with this."
"0","2265735229","Sun Jun 21 07:12:18 PDT 2009","NO_QUERY","laurasnip","Okay on focus now: may have found a room to stay. If any of you still have tips let me know, cause I got 1 month to move... "
"0","2205273220","Wed Jun 17 04:22:20 PDT 2009","NO_QUERY","HolliiieJannee","@foreverparanoid no  but joe did wave at me twice and nick and kevin winked and blew kisses "
"4","2068554226","Sun Jun 07 14:16:56 PDT 2009","NO_QUERY","stokessammy","Has a week off to do nothing  And has ordered the sims 3 so amazon best deliver quick. Eeek excited. I think so "
"4","1958087628","Fri May 29 02:37:07 PDT 2009","NO_QUERY","thirdumpire","@latifaM All the best to you too as you are beginning a new journey. "
"4","1981087986","Sun May 31 08:23:19 PDT 2009","NO_QUERY","tomsivornovello","@belindaayres If you like Tom Fletcher from McFly, please follow @tomsivornovello, thanks "
"4","1990269025","Mon Jun 01 04:23:30 PDT 2009","NO_QUERY","Florina_B","@JimMacMillan simply breathtaking  great share"
"0","1824818752","Sun May 17 03:04:20 PDT 2009","NO_QUERY","amizzle69","Well gutted that I was 3marks off an A on my media cwk !!! grr.. "
"4","2176808031","Mon Jun 15 04:48:09 PDT 2009","NO_QUERY","yulebesorryx","Almost to florida. It should be like 2 hours. Georgias trees are so pretty when its sunny. "
"4","1971937742","Sat May 30 08:13:02 PDT 2009","NO_QUERY","hchapr","@iphone_apps Check COQUI Applications for IPhone y IPod Touch "
"0","2006664938","Tue Jun 02 11:30:10 PDT 2009","NO_QUERY","blueeyekat","Very hot, AC not working at work. "
"0","2299798483","Tue Jun 23 13:21:34 PDT 2009","NO_QUERY","BabyLove_xo","@shaansagoo i knoow right  immaa miss u guyys BUT WE'RE GOING TO RED HOT TMW !!!"
"0","1983325223","Sun May 31 12:56:29 PDT 2009","NO_QUERY","deek135","my dad dyed...yeah my mom found the milkman dead  lol"
"4","1977626755","Sat May 30 21:21:22 PDT 2009","NO_QUERY","JonnyP23","@Mulan_1998 hey!  it's jon...duh"
"4","1991458618","Mon Jun 01 07:04:37 PDT 2009","NO_QUERY","owst","@gmail_team, is there a reason why IMAP isn't supported in #mail_fetcher, if it were, I might throw away TB and switch to #gmail! "
"0","1989625874","Mon Jun 01 02:13:23 PDT 2009","NO_QUERY","PennyWalden","Ouch! God my back hurts "
"0","1976303464","Sat May 30 17:02:06 PDT 2009","NO_QUERY","YouLoveBri","Pretty upset I won't make it 2 Ben &amp; Jerrys 2day. . That Mango Mango Sorbet n a sugar cone would b hittin right now "
"4","1957691563","Fri May 29 01:17:53 PDT 2009","NO_QUERY","ngishere","Happy Shavuot, a LOT of water  http://ff.im/-3mzoY"
"0","2265162031","Sun Jun 21 05:56:28 PDT 2009","NO_QUERY","siv91","is graduating today... "
"4","1967211038","Fri May 29 19:10:09 PDT 2009","NO_QUERY","musicfreak1747","@IAMtheCOMMODORE to say now. hopefully one of these days i get through "
"0","2223208418","Thu Jun 18 07:59:24 PDT 2009","NO_QUERY","noita_ivy","i miss my @singswithmicoff "
"4","1565364565","Mon Apr 20 06:34:43 PDT 2009","NO_QUERY","tarahope","Playing with my favorite brown puppy who I haven't seen in a week!!!  she so acting like the spazziest of spazzies "
"4","1552036537","Sat Apr 18 10:37:15 PDT 2009","NO_QUERY","LilOne86","Chillin "
"4","2053612043","Sat Jun 06 05:08:44 PDT 2009","NO_QUERY","amitsomani","@dangillmor If you're coming to India, we can take care of you Dan  Took me years to figure out &quot;baseball&quot; in the US so don't blame you."
"4","2064328346","Sun Jun 07 05:57:26 PDT 2009","NO_QUERY","aussiefrenchie","http://twitpic.com/6tqi0 Andolfh playing the pockies! Lost "
"0","1685211633","Sat May 02 23:28:22 PDT 2009","NO_QUERY","crushdmb","@justarius no more fruit smoothies for me "
"0","1967667501","Fri May 29 20:00:05 PDT 2009","NO_QUERY","Bastante_P","If people are having loud sex...am I a perv to listen in??....I'm gonna miss having room mates  lmao"
"0","1999392126","Mon Jun 01 20:08:18 PDT 2009","NO_QUERY","getfreakinglow","HaileyD makes little girls cry. Including me. "
"4","1971382897","Sat May 30 06:58:46 PDT 2009","NO_QUERY","OhoyMate","golf today "
"4","1961134878","Fri May 29 09:02:21 PDT 2009","NO_QUERY","Hubban","@BobLayton My wife &amp; I have our 1st garden in, not to save money, but to &quot;practice through doing&quot; so we can do better, then save money "
"4","1974740525","Sat May 30 13:45:03 PDT 2009","NO_QUERY","joannedj","thinks today has been a gorgeous day. More of the same tomorrow, please! "
"4","2066718305","Sun Jun 07 11:02:42 PDT 2009","NO_QUERY","Kristin_McGuire","http://tinyurl.com/n5m7ob ..check it out. it's a jam me and dan had, him on accordion and me on guitar. download it (Mp3) "
"0","1960306067","Fri May 29 07:45:19 PDT 2009","NO_QUERY","gina_pina_14","@aianna21 @nandiaramos Sadly not, no. They're his colleagues and it's a work party "
"0","2189417443","Mon Jun 15 23:59:08 PDT 2009","NO_QUERY","aujyauj","I'm sittin here watchin the last season of The Game bout to lose my damn mind. This show got my blood pressure all up and stuff "
"4","1676758312","Fri May 01 23:05:33 PDT 2009","NO_QUERY","CarolineE90","@huntercash oh my goodness! I saw wolverine too it was great "
"4","1980321350","Sun May 31 06:23:53 PDT 2009","NO_QUERY","its_only_me","@Herschel story of my life for four years? ya get use to it after a while. "
"0","1686180673","Sun May 03 04:11:13 PDT 2009","NO_QUERY","caradrury","@N0odles It's spitting rain on campus. "
"4","1573254965","Tue Apr 21 00:21:14 PDT 2009","NO_QUERY","spicypants","@Baywatchboy http://twitpic.com/3oszw - I like the glasses! "
"4","2061699270","Sat Jun 06 21:25:17 PDT 2009","NO_QUERY","thealexcohen","@selenagomez - headfirst! fucken loooooove that song "
"0","1994353537","Mon Jun 01 11:48:16 PDT 2009","NO_QUERY","shellshiznit","Well, my sticks are in the travel humi, ready to go to LA, however, the way I'm feeling right now, they may just be going for a ride. "
"4","1974036305","Sat May 30 12:18:49 PDT 2009","NO_QUERY","stockingvixen","@seattlehef Not me. Just love glorifying beautiful women in great hose. "
"4","2054363177","Sat Jun 06 07:11:09 PDT 2009","NO_QUERY","vicky_day","@_nicmac of course  haha"
"0","1968841141","Fri May 29 22:20:56 PDT 2009","NO_QUERY","aghausman","Morning issues  http://twitpic.com/68mzy"
"4","1680705491","Sat May 02 12:18:16 PDT 2009","NO_QUERY","misumarie","Just got back from lunch &amp; wicked singalongs with @hannnz @thebobbyhall @CMstaff and @emmmillly   "
"0","2066672369","Sun Jun 07 10:57:42 PDT 2009","NO_QUERY","misspalomino","@rudedoodle the terminators scared me "
"4","1881607461","Fri May 22 05:06:47 PDT 2009","NO_QUERY","amym38","if you like a lot of chocolate on your biscuit...join our.....CLUB! "
"4","2066555874","Sun Jun 07 10:44:31 PDT 2009","NO_QUERY","ChelsDuff","Its called a group discussion   I like that phrase."
"4","1989721864","Mon Jun 01 02:34:31 PDT 2009","NO_QUERY","beezan","@Noot54   u enjoyed cleaning the car?  Someone, call the Priory -NOW!  "
"4","1833565784","Sun May 17 23:42:07 PDT 2009","NO_QUERY","Datboidr3w","#whocangetit Ricky lake!  wateva happend 2 her? lol"
"4","2059564160","Sat Jun 06 17:11:09 PDT 2009","NO_QUERY","DanielleLee09","@THE_WOCKEEZ GOOD LUCK! GOOD LUCK! You'll be awesome!! So excited to see you next weekend "
"0","1559090094","Sun Apr 19 10:13:56 PDT 2009","NO_QUERY","vic1987","As recently realised who my true and loyal friends are "
"0","2205575312","Wed Jun 17 05:01:47 PDT 2009","NO_QUERY","XxHannahhCxX","Nt well 2day "
"4","2048202690","Fri Jun 05 14:49:28 PDT 2009","NO_QUERY","skathi","Only 12 more minutes to plant a tree! Start following @UNEPandYou  &amp; they'll do the rest  #followfriday #t4t"
"4","1990203945","Mon Jun 01 04:11:54 PDT 2009","NO_QUERY","thewilleffect","@CooperHawkes I'm hoping for some rabbits as well. "
"4","1883117211","Fri May 22 08:02:09 PDT 2009","NO_QUERY","MsiCandiSexyIAM","BIG HELLO to all my new followers!!!....its crazy here in my Twitterville, never a dull day enjoy ur stay "
"0","1880519908","Fri May 22 01:32:08 PDT 2009","NO_QUERY","Pauline_x","@zozod howd it go? yeah, mine was the same time  xxxx"
"0","1694383396","Mon May 04 02:22:38 PDT 2009","NO_QUERY","Hannah_gamblin","has sooooo much to do "
"0","1823317095","Sat May 16 21:39:22 PDT 2009","NO_QUERY","kinagrannis","@jkthreethousand hoping you recover soon  *sending healthy thoughts your way*"
"4","2184299368","Mon Jun 15 15:42:26 PDT 2009","NO_QUERY","tweeteradder14","@blowhornoz Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip "
"0","1676685090","Fri May 01 22:50:02 PDT 2009","NO_QUERY","ruthiev86","No trip to canter's tonight "
"0","2260587590","Sat Jun 20 19:27:35 PDT 2009","NO_QUERY","brookecondolora","@arisearisearise The interview went really well, but they hired a former intern. "
"0","1559419995","Sun Apr 19 11:05:34 PDT 2009","NO_QUERY","bCaHnIaCnKa","@rtleary2 hahaha mmmmm yes .... but I found better steak elsewhere  sigh"
"0","1975372314","Sat May 30 15:01:14 PDT 2009","NO_QUERY","rockmanac","@SistersTalk link didn't work for me "
"4","2000801440","Mon Jun 01 23:00:09 PDT 2009","NO_QUERY","iwho","@jessicaahan just sent you the physio type-up  im twittering because im lazy to get my phone- which is on my bed "
"0","2217039732","Wed Jun 17 20:18:32 PDT 2009","NO_QUERY","BrandonCarlson","Mom got me Quantum of Solace on DVD for my 23rd birthday, which is tomorrow. She's sweet, but now I don't have anything to open tomorrow "
"4","2008204596","Tue Jun 02 13:46:45 PDT 2009","NO_QUERY","andiarvanigian","just faxed in my apartment application!!! Whee!!!  Now we wait... "
"4","1556467575","Sat Apr 18 22:57:13 PDT 2009","NO_QUERY","slura","@breesays hope the night gets better!!! "
"4","1980578818","Sun May 31 07:07:47 PDT 2009","NO_QUERY","PascaleDeBom","@riccoles come over and bring some clear sky!! "
"0","1961522521","Fri May 29 09:37:58 PDT 2009","NO_QUERY","hannahsuper","i'm freezing in math class! "
"4","1956645139","Thu May 28 22:20:39 PDT 2009","NO_QUERY","xdeadbydawn","sooo... who's going to buy me a $300 vivienne westwood armour ring for mah berfday in about 4 weeks?  FREE HUGS AND A TAGLINE. XDD"
"0","2063952988","Sun Jun 07 04:42:34 PDT 2009","NO_QUERY","TheCrystalLady","Hello everyone, bbq at mums got rained off yesterday "
"4","2190515493","Tue Jun 16 02:57:17 PDT 2009","NO_QUERY","colinashley306","@nuttywray 'cos when the curtain hook shortage happens, I'll be rich!! "
"0","2001360294","Tue Jun 02 00:37:53 PDT 2009","NO_QUERY","miss_miri","why do they have to be sooo expensive...tear "
"0","2231486251","Thu Jun 18 18:36:53 PDT 2009","NO_QUERY","MRossiter","@aplusk I agree!! But it sucked that their servers crashed yesterday! "
"0","1990951581","Mon Jun 01 06:06:01 PDT 2009","NO_QUERY","princessjazmine","its 8:05 pm and i wanna sleep but somehow youtube has the power to consume me in its video-goodness "
"4","1827862219","Sun May 17 11:36:08 PDT 2009","NO_QUERY","sorchamorrigan","@Moonbeamdisco So bundle up the boy and go sit in the sun with him and read him a story.  "
"0","1468952499","Tue Apr 07 04:33:43 PDT 2009","NO_QUERY","Cabinwood","Off to the dentist... It is snowing - hope the roads are okay "
"0","1976160628","Sat May 30 16:43:11 PDT 2009","NO_QUERY","wisdompathart","@Bloss90 I was just telling my other half this morning how much I missed Austrailia.  wish I could come back. its so magical there"
"4","1550879814","Sat Apr 18 07:31:35 PDT 2009","NO_QUERY","Ninchen95","@SebastianJ awesome =] i wanna be there too "
"0","1976648460","Sat May 30 18:40:23 PDT 2009","NO_QUERY","laurensunga"," i didn't know."
"0","2328819913","Thu Jun 25 10:01:39 PDT 2009","NO_QUERY","StripXpertease","R.I.P. Farrah Fawcett...  A super-hottie to the end.  Now a real angel."
"4","1557601835","Sun Apr 19 05:03:52 PDT 2009","NO_QUERY","candice_c7","is far far away from home but having fun "
"4","2049027931","Fri Jun 05 16:10:20 PDT 2009","NO_QUERY","Di_Elle","@milkandmolasses we get Zach with Dax instead, I'm SO DISAPPOINTED! "
"4","1997853644","Mon Jun 01 17:34:13 PDT 2009","NO_QUERY","_carlieee_","home from physical theraby. talked to the ladies about twilight, and they gave me 2 pints of ice cream. thats what I call a good day "
"0","2263172189","Sun Jun 21 00:07:45 PDT 2009","NO_QUERY","Re_Key","@am13er SAME HERE damn you FF!!!!!! "
"0","1932824159","Tue May 26 22:18:20 PDT 2009","NO_QUERY","mstvfan","Weird work schedule starts this week...three late days, but with early days in between ...argh, makes for some crazy sleep patterns... "
"4","2032187480","Thu Jun 04 10:53:56 PDT 2009","NO_QUERY","_Lenaa","You know The Veronicas ?  http://bit.ly/7Zc8m  "
"4","1998571821","Mon Jun 01 18:46:21 PDT 2009","NO_QUERY","MikeOwcarz","@StephanieALloyd "
"0","2214247527","Wed Jun 17 16:28:29 PDT 2009","NO_QUERY","kinganthonyVIII","@rosetreats I'm havin difficulty downloadin new apps "
"4","1978835557","Sun May 31 00:38:04 PDT 2009","NO_QUERY","mayhemstudios","@skweeds I am, that is why I am upgrading right now. I have 20% off. "
"4","1982310343","Sun May 31 10:57:19 PDT 2009","NO_QUERY","damico08","i love life  laying out by the pool!"
"0","2046407066","Fri Jun 05 12:08:04 PDT 2009","NO_QUERY","Jspazzin","@philthegod  "
"0","2284712110","Mon Jun 22 14:13:17 PDT 2009","NO_QUERY","LilmfnNikki","I got hiccups again "
"4","1985233625","Sun May 31 16:42:04 PDT 2009","NO_QUERY","brookiebabee","http://bit.ly/WPoH7  &lt;- MY FUTURE HUSBAND IS DIEGO! LMFAO! istilllovehim "
"0","2302588408","Tue Jun 23 17:01:12 PDT 2009","NO_QUERY","GennnTaryn","ugh tell me why my man pau gasol was at t.g.i fridays and i was trapped in this damn bar "
"0","2177374914","Mon Jun 15 05:59:50 PDT 2009","NO_QUERY","spaceboy_","@PaigeXc i've been that before too "
"4","1550788799","Sat Apr 18 07:16:22 PDT 2009","NO_QUERY","isalou","@knitkat haha it did thanks  Felt a bit tight but its still in one piece! "
"0","1677067876","Sat May 02 00:19:15 PDT 2009","NO_QUERY","bioshockXbabe","Sitting on my bedwaiting for Matt... -sighs- I wish he was home here in the states... not Iraq... "
"4","1982018517","Sun May 31 10:21:40 PDT 2009","NO_QUERY","druzilla47","#asylm Thanks to all the people who tweeted! XD "
"4","1695343419","Mon May 04 05:53:53 PDT 2009","NO_QUERY","Amanda_say_what","philosophy final today! thank you @sportygirlie08 it's 3 days now!!!! "
"0","1573611452","Tue Apr 21 02:00:04 PDT 2009","NO_QUERY","tweetpet","@richstyles  Clean Me!"
"0","2200717908","Tue Jun 16 19:16:38 PDT 2009","NO_QUERY","ashleno","I want to see Jac "
"0","2056638553","Sat Jun 06 11:30:57 PDT 2009","NO_QUERY","rkitect","@rainnwilson I'm afriad air-beam is already reserved for the construction industry.  Sorry "
"0","1880771152","Fri May 22 02:26:44 PDT 2009","NO_QUERY","SorenLorensen","Dang. I won't be able to go to the gym today if I can't drive my car - for shame! Sadly, I can still go for a run "
"0","2053267468","Sat Jun 06 03:55:41 PDT 2009","NO_QUERY","zeynep_","@AmyLoves0322 yes i will  Thanks a lot dear.. i think they ll give me cortisone and serom."
"4","2053909602","Sat Jun 06 06:03:16 PDT 2009","NO_QUERY","kathleen118","&quot;Ah and Haha&quot; means the end of conversation. "
"4","1881316617","Fri May 22 04:18:03 PDT 2009","NO_QUERY","BlueEyed_Cat","BTW i dont usually do this unless i dont like you and u piss me off  #shaundiviney #andyclemmensen #bradiewebb"
"4","1828076337","Sun May 17 12:02:22 PDT 2009","NO_QUERY","AmberGoins","I JUST FOUND A MAURICE'S!!! How happy am I right now?! Real!!! "
"4","1980288880","Sun May 31 06:17:57 PDT 2009","NO_QUERY","MeadowC","@robnutmeg Oh good, I can't wait for your review. "
"4","2017264810","Wed Jun 03 08:06:52 PDT 2009","NO_QUERY","tubblog","is loving Quotewerks and should have taken @stevewright_bms advice to implement it a long time ago! "
"4","1836116124","Mon May 18 07:24:07 PDT 2009","NO_QUERY","moondevil","Sorry for the stupid update, was demoing ubertwitter to someone in the kitchen at work... Lol  http://myloc.me/15XL"
"4","2176696992","Mon Jun 15 04:32:10 PDT 2009","NO_QUERY","Tiny_Winchester","@hazelgreenluv hehe.. I was meant to ask 'have u eaten' "
"4","1751641807","Sat May 09 19:55:47 PDT 2009","NO_QUERY","morningstar21","I really really like the song Love Story by Taylor Swift "
"0","2177436104","Mon Jun 15 06:06:10 PDT 2009","NO_QUERY","stephtodd7","@Amanda_mb hehe i couldn't resist &amp; nope i'm not at work yet but will be soon "
"0","2064548145","Sun Jun 07 06:34:01 PDT 2009","NO_QUERY","madameray","Urgh thinking I'm getting cold "
"4","1983101213","Sun May 31 12:30:24 PDT 2009","NO_QUERY","kdelariva","@brennafender Sure did lol. I had a good laugh "
"4","2184807336","Mon Jun 15 16:27:01 PDT 2009","NO_QUERY","JasonTheCK","@mskrystie better after I woke up  Now its time to go do some laundry and relax. What sounds good for dinner?"
"0","1996911358","Mon Jun 01 15:54:55 PDT 2009","NO_QUERY","serennawest","is tired of being cold ! "
"4","1880213054","Fri May 22 00:28:10 PDT 2009","NO_QUERY","layamaria","@Shontelle_Layne LOL, I'm listening to that song right now! Jai Ho back at you! "
"4","1556143566","Sat Apr 18 21:47:26 PDT 2009","NO_QUERY","ilikeoreos","Late night grub with @anuhh "
"4","1881129927","Fri May 22 03:42:03 PDT 2009","NO_QUERY","UnforgivenIII","is learning Surfin with the Alien by Joe Satriani on guitar "
"4","2017959202","Wed Jun 03 09:12:56 PDT 2009","NO_QUERY","RippleeSeverin","It looks like I have the weekend free. Thinking of doing a shoot, if I can get all the pieces together &amp; playing with my pets... "
"4","2066572598","Sun Jun 07 10:46:23 PDT 2009","NO_QUERY","AlenaSerrano","All in all it was a good night.  Wooo happy bday Joe!"
"4","1678217454","Sat May 02 05:57:25 PDT 2009","NO_QUERY","IWannaBreakOut","Homework; art-ing pears. sex and the city full screen on the computer.  Hanging with friends tonight, then to the club with another friend"
"4","2051259022","Fri Jun 05 21:22:31 PDT 2009","NO_QUERY","cartertwinsorg","@CarterTwinsZach that's so amazing zach!!! we're so happy for you guys!!!!   we loved yalls newlywed game! LOL haha "
"0","2065252288","Sun Jun 07 08:12:42 PDT 2009","NO_QUERY","xoNELLY","So tired  this is soo not my day ...ahh =/"
"0","2223984490","Thu Jun 18 08:57:03 PDT 2009","NO_QUERY","WeeklyTA","Some tickers look too similar. Might buy the wrong thing "
"0","2055167954","Sat Jun 06 08:49:37 PDT 2009","NO_QUERY","Apocalyptica","raining again ... "
